co2_room,coir50_vwc,coir_vwc,gas_room,offset_from_utc,pressure_room,rh_room,rockwool_vwc,temp_c_room,temp_f_room,time,total_voc_room
483.0,3.2,,734683,-8.0,1017.5,47.2,22.1,20.1,68.2,2020-11-11 05:19:19,12.0
481.0,3.2,,734683,-8.0,1017.5,47.1,22.0,20.2,68.4,2020-11-11 05:29:20,12.0
478.0,3.1,,734683,-8.0,1017.6,47.1,22.0,20.2,68.4,2020-11-11 05:39:21,11.0
487.0,3.1,,734683,-8.0,1017.6,47.0,22.0,20.2,68.4,2020-11-11 05:49:22,13.0
487.0,3.1,,734683,-8.0,1017.8,47.0,22.0,20.2,68.4,2020-11-11 05:59:23,13.0
483.0,3.0,,734683,-8.0,1017.7,47.1,22.0,20.1,68.2,2020-11-11 06:09:24,12.0
481.0,3.0,,734683,-8.0,1017.9,47.3,22.0,20.1,68.2,2020-11-11 06:19:25,12.0
703.0,3.0,,734683,-8.0,1017.9,46.2,22.0,20.9,69.6,2020-11-11 06:29:26,46.0
694.0,3.0,,734683,-8.0,1018.0,46.4,21.9,20.8,69.4,2020-11-11 06:39:27,44.0
758.0,3.0,,734683,-8.0,1018.1,46.0,21.9,21.0,69.8,2020-11-11 06:49:28,54.0
758.0,3.0,,734683,-8.0,1018.2,46.0,22.0,21.0,69.8,2020-11-11 06:59:29,54.0
727.0,2.9,,734683,-8.0,1018.3,46.2,21.9,20.9,69.6,2020-11-11 07:09:30,49.0
727.0,2.9,,734683,-8.0,1018.3,46.0,21.9,21.1,70.0,2020-11-11 07:19:30,49.0
703.0,2.9,,734683,-8.0,1018.4,45.9,21.9,21.2,70.2,2020-11-11 07:29:31,46.0
703.0,2.8,,734683,-8.0,1018.4,46.1,21.7,21.0,69.8,2020-11-11 07:39:32,46.0
699.0,2.8,,734683,-8.0,1018.4,45.9,21.8,21.1,70.0,2020-11-11 07:49:33,45.0
708.0,2.8,,734683,-8.0,1018.5,45.8,21.7,21.2,70.2,2020-11-11 07:59:34,46.0
694.0,2.8,,734683,-8.0,1018.5,46.5,21.8,20.9,69.6,2020-11-11 08:09:35,44.0
665.0,2.7,,734683,-8.0,1018.5,47.4,21.6,20.4,68.7,2020-11-11 08:19:36,40.0
665.0,2.7,,734683,-8.0,1018.7,47.2,21.6,20.7,69.3,2020-11-11 08:29:37,40.0
1050.0,2.7,,734683,-8.0,1018.8,46.6,21.6,21.2,70.2,2020-11-11 08:39:38,99.0
1128.0,2.7,,734683,-8.0,1018.9,46.5,21.6,21.5,70.7,2020-11-11 08:49:39,110.0
1007.0,2.7,,734683,-8.0,1018.9,46.2,21.6,21.6,70.9,2020-11-11 08:59:40,92.0
1014.0,2.7,,734683,-8.0,1019.1,46.1,21.5,21.7,71.1,2020-11-11 09:09:41,93.0
1007.0,2.7,,734683,-8.0,1019.2,46.0,21.5,22.1,71.8,2020-11-11 09:19:42,92.0
1050.0,2.7,,734683,-8.0,1019.2,46.1,21.5,22.5,72.5,2020-11-11 09:29:42,99.0
1050.0,2.7,,734683,-8.0,1019.3,45.8,21.5,22.7,72.9,2020-11-11 09:39:43,99.0
966.0,2.7,,734683,-8.0,1019.2,46.0,21.5,22.8,73.0,2020-11-11 09:49:44,86.0
914.0,2.7,,734683,-8.0,1019.2,45.6,21.5,22.8,73.0,2020-11-11 09:59:45,78.0
881.0,2.7,,734683,-8.0,1019.3,45.6,21.5,22.8,73.0,2020-11-11 10:09:46,73.0
820.0,2.7,,734683,-8.0,1019.4,45.4,21.4,22.8,73.0,2020-11-11 10:19:47,63.0
750.0,2.6,,734683,-8.0,1019.5,45.4,21.4,22.6,72.7,2020-11-11 10:29:48,53.0
717.0,2.6,,734683,-8.0,1019.6,45.6,21.4,22.6,72.7,2020-11-11 10:39:49,48.0
649.0,2.6,,734683,-8.0,1019.6,45.5,21.2,22.6,72.7,2020-11-11 10:49:49,37.0
649.0,2.6,,734683,-8.0,1019.7,45.5,21.2,22.5,72.5,2020-11-11 10:59:50,37.0
649.0,2.6,,734683,-8.0,1019.6,45.4,21.1,22.3,72.1,2020-11-11 11:09:51,37.0
603.0,2.6,,734683,-8.0,1019.5,45.7,21.1,22.2,72.0,2020-11-11 11:19:52,30.0
564.0,2.6,,734683,-8.0,1019.5,45.6,21.2,22.1,71.8,2020-11-11 11:29:53,24.0
537.0,2.6,,734683,-8.0,1019.4,45.4,21.1,22.1,71.8,2020-11-11 11:39:54,20.0
525.0,2.5,,734683,-8.0,1019.4,45.5,21.0,22.0,71.6,2020-11-11 11:49:55,19.0
537.0,2.5,,734683,-8.0,1019.4,45.4,21.0,22.0,71.6,2020-11-11 11:59:56,20.0
502.0,2.5,,734683,-8.0,1019.3,45.5,21.0,21.9,71.4,2020-11-11 12:09:57,15.0
500.0,2.5,,734683,-8.0,1019.3,45.4,20.9,21.9,71.4,2020-11-11 12:19:57,15.0
514.0,2.5,,734683,-8.0,1019.2,45.4,20.9,21.9,71.4,2020-11-11 12:29:58,17.0
514.0,2.5,,734683,-8.0,1019.2,45.3,21.0,21.9,71.4,2020-11-11 12:39:59,17.0
514.0,2.5,,734683,-8.0,1019.1,45.4,20.9,21.9,71.4,2020-11-11 12:50:00,17.0
502.0,2.5,,734683,-8.0,1019.0,45.3,20.9,21.9,71.4,2020-11-11 13:00:01,15.0
506.0,2.4,,734683,-8.0,1019.0,45.3,20.9,22.0,71.6,2020-11-11 13:10:02,16.0
500.0,2.4,,734683,-8.0,1019.0,45.3,20.8,21.9,71.4,2020-11-11 13:20:03,15.0
478.0,2.4,,734683,-8.0,1019.0,45.2,20.8,21.9,71.4,2020-11-11 13:30:04,11.0
500.0,2.4,,734683,-8.0,1019.1,45.5,20.8,21.9,71.4,2020-11-11 13:40:05,15.0
500.0,2.4,,734683,-8.0,1019.1,45.5,20.8,21.9,71.4,2020-11-11 13:50:05,15.0
481.0,2.4,,734683,-8.0,1019.2,45.5,20.8,21.9,71.4,2020-11-11 14:00:06,12.0
488.0,2.4,,734683,-8.0,1019.1,45.3,20.9,21.8,71.2,2020-11-11 14:10:07,13.0
502.0,2.4,,734683,-8.0,1019.2,45.4,20.8,21.8,71.2,2020-11-11 14:20:08,15.0
470.0,2.4,,734683,-8.0,1019.3,45.4,20.8,21.8,71.2,2020-11-11 14:30:09,10.0
495.0,2.4,,734683,-8.0,1019.2,45.6,20.8,21.8,71.2,2020-11-11 14:40:10,14.0
488.0,2.4,,734683,-8.0,1019.2,45.5,20.6,21.7,71.1,2020-11-11 14:50:11,13.0
462.0,2.4,,734683,-8.0,1019.4,45.4,20.6,21.8,71.2,2020-11-11 15:00:12,9.0
500.0,2.4,,734683,-8.0,1019.4,45.4,20.6,21.8,71.2,2020-11-11 15:10:12,15.0
500.0,2.4,,734683,-8.0,1019.4,45.7,20.7,21.9,71.4,2020-11-11 15:20:13,15.0
506.0,2.4,,734683,-8.0,1019.5,45.4,20.6,22.0,71.6,2020-11-11 15:30:14,16.0
500.0,2.4,,734683,-8.0,1019.5,45.3,20.7,22.0,71.6,2020-11-11 15:40:15,15.0
514.0,2.4,,734683,-8.0,1019.6,45.4,20.7,22.0,71.6,2020-11-11 15:50:16,17.0
502.0,2.3,,734683,-8.0,1019.6,45.3,20.7,22.0,71.6,2020-11-11 16:00:17,15.0
514.0,2.3,,734683,-8.0,1019.7,45.8,20.7,21.8,71.2,2020-11-11 16:10:18,17.0
529.0,2.3,,734683,-8.0,1019.7,46.0,20.7,21.9,71.4,2020-11-11 16:20:19,19.0
529.0,2.3,,734683,-8.0,1019.7,46.1,20.7,21.8,71.2,2020-11-11 16:30:19,19.0
495.0,2.3,,734683,-8.0,1019.5,46.2,20.7,21.8,71.2,2020-11-11 16:40:20,14.0
541.0,2.3,,734683,-8.0,1019.5,46.0,20.7,21.9,71.4,2020-11-11 16:50:21,21.0
550.0,2.3,,734683,-8.0,1019.2,45.9,20.7,22.0,71.6,2020-11-11 17:00:22,22.0
541.0,2.3,,734683,-8.0,1019.1,45.9,20.7,22.0,71.6,2020-11-11 17:10:23,21.0
537.0,2.3,,734683,-8.0,1019.2,45.9,20.7,22.0,71.6,2020-11-11 17:20:24,20.0
514.0,2.3,,734683,-8.0,1019.2,45.9,20.7,22.0,71.6,2020-11-11 17:30:24,17.0
544.0,2.3,,734683,-8.0,1019.3,46.0,20.7,22.0,71.6,2020-11-11 17:40:25,21.0
533.0,2.3,,734683,-8.0,1019.4,46.3,20.7,21.9,71.4,2020-11-11 17:50:26,20.0
589.0,2.4,,734683,-8.0,1019.2,45.9,20.8,22.2,72.0,2020-11-11 18:00:27,28.0
676.0,2.4,,734683,-8.0,1019.1,45.6,20.8,22.6,72.7,2020-11-11 18:10:28,42.0
658.0,2.4,,734683,-8.0,1019.1,45.9,20.8,22.4,72.3,2020-11-11 18:20:29,39.0
643.0,2.3,,734683,-8.0,1019.1,46.3,20.8,22.2,72.0,2020-11-11 18:30:30,37.0
653.0,2.3,,734683,-8.0,1018.9,46.3,20.8,22.3,72.1,2020-11-11 18:40:31,38.0
649.0,2.3,,734683,-8.0,1019.1,46.2,20.8,22.4,72.3,2020-11-11 18:50:32,37.0
614.0,2.3,,734683,-8.0,1018.9,46.5,20.8,22.1,71.8,2020-11-11 19:00:33,32.0
649.0,2.3,,734683,-8.0,1019.0,46.4,20.7,22.2,72.0,2020-11-11 19:10:34,37.0
623.0,2.2,,734683,-8.0,1019.0,46.6,20.7,22.1,71.8,2020-11-11 19:20:35,33.0
607.0,2.2,,734683,-8.0,1018.9,46.3,20.7,22.2,72.0,2020-11-11 19:30:36,31.0
607.0,2.2,,734683,-8.0,1018.8,46.3,20.7,22.2,72.0,2020-11-11 19:40:37,31.0
593.0,2.2,,734683,-8.0,1018.8,46.2,20.7,22.2,72.0,2020-11-11 19:50:37,29.0
593.0,2.2,,734683,-8.0,1018.6,46.2,20.7,22.3,72.1,2020-11-11 20:00:38,29.0
580.0,2.2,,734683,-8.0,1018.6,46.2,20.7,22.3,72.1,2020-11-11 20:10:39,27.0
553.0,2.2,,734683,-8.0,1018.6,46.3,20.7,22.1,71.8,2020-11-11 20:20:40,23.0
529.0,2.2,,734683,-8.0,1018.5,46.2,20.6,22.1,71.8,2020-11-11 20:30:41,19.0
607.0,2.2,,734683,-8.0,1018.6,46.0,20.5,22.2,72.0,2020-11-11 20:40:42,31.0
639.0,2.2,,734683,-8.0,1018.6,45.8,20.6,22.3,72.1,2020-11-11 20:50:43,36.0
623.0,2.2,,734683,-8.0,1018.5,45.9,20.6,22.2,72.0,2020-11-11 21:00:44,33.0
627.0,2.1,,734683,-8.0,1018.6,45.9,20.3,22.2,72.0,2020-11-11 21:10:45,34.0
627.0,2.1,,734683,-8.0,1018.6,45.7,20.4,22.3,72.1,2020-11-11 21:20:46,34.0
688.0,2.1,,734683,-8.0,1018.7,45.5,20.3,22.4,72.3,2020-11-11 21:30:47,43.0
665.0,2.1,,734683,-8.0,1018.8,45.5,20.2,22.4,72.3,2020-11-11 21:40:48,40.0
672.0,2.1,,734683,-8.0,1018.8,45.6,20.2,22.4,72.3,2020-11-11 21:50:49,41.0
700.0,2.1,,734683,-8.0,1018.9,45.4,20.3,22.6,72.7,2020-11-11 22:00:50,45.0
639.0,2.1,,734683,-8.0,1018.8,45.8,20.2,22.3,72.1,2020-11-11 22:10:51,36.0
571.0,2.1,,734683,-8.0,1018.6,46.1,20.2,22.0,71.6,2020-11-11 22:20:52,26.0
567.0,2.1,,734683,-8.0,1018.6,46.4,20.1,21.9,71.4,2020-11-11 22:30:53,25.0
567.0,2.0,,734683,-8.0,1018.5,46.4,20.0,21.8,71.2,2020-11-11 22:40:54,25.0
470.0,2.0,,734683,-8.0,1018.5,46.5,20.0,21.6,70.9,2020-11-11 22:50:55,10.0
483.0,2.0,,734683,-8.0,1018.4,46.5,19.9,21.6,70.9,2020-11-11 23:00:55,12.0
478.0,2.0,,734683,-8.0,1018.4,46.5,19.7,21.4,70.5,2020-11-11 23:10:56,11.0
492.0,2.0,,734683,-8.0,1018.5,46.6,19.7,21.4,70.5,2020-11-11 23:20:57,14.0
481.0,1.9,,734683,-8.0,1018.4,46.5,19.8,21.4,70.5,2020-11-11 23:30:58,12.0
470.0,1.9,,734683,-8.0,1018.4,46.6,19.6,21.3,70.3,2020-11-11 23:40:59,10.0
462.0,1.9,,734683,-8.0,1018.4,46.8,19.7,21.3,70.3,2020-11-11 23:51:00,9.0
447.0,1.9,,734683,-8.0,1018.2,46.9,19.6,21.2,70.2,2020-11-12 00:01:01,7.0
447.0,1.9,,734683,-8.0,1018.1,47.0,19.6,21.2,70.2,2020-11-12 00:11:02,7.0
424.0,1.9,,734683,-8.0,1018.0,47.2,19.5,21.1,70.0,2020-11-12 00:21:03,3.0
441.0,1.9,,734683,-8.0,1017.8,47.2,19.4,21.0,69.8,2020-11-12 00:31:04,6.0
421.0,1.9,,734683,-8.0,1017.6,47.3,19.5,20.9,69.6,2020-11-12 00:41:05,3.0
435.0,1.9,,734683,-8.0,1017.5,47.3,19.3,20.9,69.6,2020-11-12 00:51:06,5.0
435.0,1.9,,734683,-8.0,1017.3,47.3,19.3,20.9,69.6,2020-11-12 01:01:07,5.0
439.0,1.8,,734683,-8.0,1017.2,47.3,19.3,20.8,69.4,2020-11-12 01:11:08,1.0
434.0,1.8,,734683,-8.0,1017.1,47.1,19.2,20.8,69.4,2020-11-12 01:21:09,5.0
447.0,1.8,,734683,-8.0,1017.1,47.0,19.2,20.8,69.4,2020-11-12 01:31:10,7.0
457.0,1.8,,734683,-8.0,1016.9,47.0,19.0,20.9,69.6,2020-11-12 01:41:11,8.0
482.0,1.8,,734683,-8.0,1016.8,47.0,19.0,20.8,69.4,2020-11-12 01:51:12,12.0
478.0,1.8,,734683,-8.0,1016.8,47.0,19.0,20.8,69.4,2020-11-12 02:01:13,11.0
478.0,1.8,,734683,-8.0,1016.7,47.1,19.0,20.7,69.3,2020-11-12 02:11:14,11.0
482.0,1.8,,734683,-8.0,1016.6,47.3,19.0,20.6,69.1,2020-11-12 02:21:15,12.0
477.0,1.8,,734683,-8.0,1016.5,47.4,18.8,20.6,69.1,2020-11-12 02:31:16,11.0
477.0,18.8,,734683,-8.0,1016.4,47.4,18.9,20.6,69.1,2020-11-12 02:41:17,11.0
466.0,1.8,,734683,-8.0,1016.3,47.4,18.7,20.5,68.9,2020-11-12 02:51:18,10.0
466.0,1.7,,734683,-8.0,1016.3,47.6,18.7,20.5,68.9,2020-11-12 03:01:19,10.0
466.0,1.7,,734683,-8.0,1016.3,47.5,18.6,20.5,68.9,2020-11-12 03:11:20,10.0
466.0,1.7,,734683,-8.0,1016.2,47.4,18.7,20.6,69.1,2020-11-12 03:21:21,10.0
507.0,1.7,,734683,-8.0,1016.1,47.4,18.5,20.6,69.1,2020-11-12 03:31:22,16.0
520.0,1.7,,734683,-8.0,1016.0,47.4,18.6,20.6,69.1,2020-11-12 03:41:23,18.0
507.0,1.7,,734683,-8.0,1016.0,47.4,18.6,20.5,68.9,2020-11-12 03:51:23,16.0
507.0,1.7,,734683,-8.0,1015.9,47.3,18.5,20.6,69.1,2020-11-12 04:01:24,16.0
492.0,1.7,,734683,-8.0,1015.9,47.5,18.5,20.5,68.9,2020-11-12 04:11:25,14.0
485.0,1.7,,734683,-8.0,1015.8,47.6,18.4,20.4,68.7,2020-11-12 04:21:26,12.0
477.0,1.7,,734683,-8.0,1015.8,47.8,18.4,20.4,68.7,2020-11-12 04:31:27,11.0
482.0,1.7,,734683,-8.0,1015.7,47.7,18.4,20.4,68.7,2020-11-12 04:41:28,12.0
482.0,1.7,,734683,-8.0,1015.6,47.9,18.3,20.3,68.5,2020-11-12 04:51:29,12.0
478.0,1.7,,734683,-8.0,1015.5,48.0,18.2,20.3,68.5,2020-11-12 05:01:30,11.0
477.0,1.6,,734683,-8.0,1015.6,47.9,18.2,20.3,68.5,2020-11-12 05:11:31,11.0
472.0,1.6,,734683,-8.0,1015.6,47.7,18.1,20.4,68.7,2020-11-12 05:21:32,10.0
466.0,1.6,,734683,-8.0,1015.4,47.8,18.2,20.3,68.5,2020-11-12 05:31:33,10.0
447.0,1.6,,734683,-8.0,1015.3,47.8,18.1,20.4,68.7,2020-11-12 05:41:34,7.0
477.0,1.6,,734683,-8.0,1015.3,47.8,17.9,20.4,68.7,2020-11-12 05:51:35,11.0
472.0,1.6,,734683,-8.0,1015.2,47.8,18.0,20.4,68.7,2020-11-12 06:01:36,10.0
472.0,1.6,,734683,-8.0,1015.1,47.9,17.9,20.3,68.5,2020-11-12 06:11:37,10.0
472.0,1.6,,734683,-8.0,1015.0,48.1,17.9,20.2,68.4,2020-11-12 06:21:38,10.0
465.0,1.6,,734683,-8.0,1014.9,48.3,17.9,20.2,68.4,2020-11-12 06:31:39,9.0
462.0,1.6,,734683,-8.0,1014.7,48.4,17.9,20.2,68.4,2020-11-12 06:41:40,9.0
462.0,1.6,,734683,-8.0,1014.6,48.5,17.8,20.2,68.4,2020-11-12 06:51:41,9.0
438.0,1.6,,734683,-8.0,1014.5,48.5,17.8,20.1,68.2,2020-11-12 07:01:42,5.0
457.0,1.6,,734683,-8.0,1014.6,48.6,17.7,20.1,68.2,2020-11-12 07:11:43,8.0
462.0,1.6,,734683,-8.0,1014.6,48.4,17.6,20.2,68.4,2020-11-12 07:21:44,9.0
462.0,17.6,,734683,-8.0,1014.2,47.1,17.7,21.3,70.3,2020-11-12 07:31:45,9.0
828.0,1.6,,734683,-8.0,1014.1,46.2,17.6,22.1,71.8,2020-11-12 07:41:46,65.0
951.0,1.6,,734683,-8.0,1014.0,45.7,17.6,22.5,72.5,2020-11-12 07:51:47,83.0
951.0,1.6,,734683,-8.0,1013.9,45.5,17.7,22.7,72.9,2020-11-12 08:01:48,83.0
1002.0,1.6,,734683,-8.0,1013.8,46.6,17.7,22.1,71.8,2020-11-12 08:11:49,91.0
928.0,1.6,,734683,-8.0,1013.8,47.5,17.7,21.6,70.9,2020-11-12 08:21:50,80.0
876.0,1.6,,734683,-8.0,1013.7,47.6,17.6,21.6,70.9,2020-11-12 08:31:51,63.0
840.0,1.6,,734683,-8.0,1013.6,47.0,17.5,21.8,71.2,2020-11-12 08:41:52,67.0
737.0,1.6,,734683,-8.0,1013.4,46.7,17.4,21.7,71.1,2020-11-12 08:51:53,51.0
792.0,1.6,,734683,-8.0,1013.4,46.8,17.4,21.8,71.2,2020-11-12 09:01:54,59.0
749.0,1.5,,734683,-8.0,1013.4,47.0,17.3,21.8,71.2,2020-11-12 09:11:55,53.0
749.0,1.5,,734683,-8.0,1013.4,46.6,17.3,22.0,71.6,2020-11-12 09:21:56,53.0
819.0,1.5,,734683,-8.0,1013.4,46.6,17.4,22.3,72.1,2020-11-12 09:31:57,63.0
840.0,1.5,,734683,-8.0,1013.3,46.6,17.2,22.6,72.7,2020-11-12 09:41:57,67.0
819.0,1.5,,734683,-8.0,1013.2,46.0,17.2,22.6,72.7,2020-11-12 09:51:58,63.0
805.0,1.5,,734683,-8.0,1013.1,45.8,17.2,22.8,73.0,2020-11-12 10:01:59,61.0
811.0,1.5,,734683,-8.0,1012.9,45.9,17.2,22.8,73.0,2020-11-12 10:12:00,62.0
811.0,1.5,,734683,-8.0,1012.8,45.7,17.2,22.7,72.9,2020-11-12 10:22:01,62.0
798.0,1.5,,734683,-8.0,1012.8,45.7,17.2,22.7,72.9,2020-11-12 10:32:02,60.0
761.0,1.5,,734683,-8.0,1012.7,45.6,17.1,22.6,72.7,2020-11-12 10:42:03,54.0
771.0,1.5,,734683,-8.0,1012.6,45.8,17.1,22.6,72.7,2020-11-12 10:52:04,56.0
805.0,1.5,,734683,-8.0,1012.5,45.9,17.1,22.6,72.7,2020-11-12 11:02:05,61.0
761.0,1.5,,734683,-8.0,1012.4,45.9,17.1,22.5,72.5,2020-11-12 11:12:05,54.0
783.0,1.5,,734683,-8.0,1012.3,46.0,17.0,22.4,72.3,2020-11-12 11:22:06,58.0
709.0,1.5,,734683,-8.0,1012.1,46.2,17.0,22.4,72.3,2020-11-12 11:32:07,47.0
726.0,1.5,,734683,-8.0,1011.8,45.9,17.0,22.3,72.1,2020-11-12 11:42:08,49.0
754.0,1.4,,734683,-8.0,1011.7,46.0,17.0,22.3,72.1,2020-11-12 11:52:09,53.0
754.0,1.4,,734683,-8.0,1011.1,46.0,16.9,22.3,72.1,2020-11-12 12:02:10,53.0
726.0,1.4,,734683,-8.0,1010.9,46.1,16.9,22.2,72.0,2020-11-12 12:12:11,49.0
709.0,1.4,,734683,-8.0,1010.8,46.2,16.9,22.2,72.0,2020-11-12 12:22:12,47.0
726.0,1.4,,734683,-8.0,1010.8,46.1,16.9,22.2,72.0,2020-11-12 12:32:12,49.0
687.0,1.4,,734683,-8.0,1010.5,46.1,16.8,22.1,71.8,2020-11-12 12:42:13,43.0
669.0,1.4,,734683,-8.0,1010.4,46.0,16.8,22.1,71.8,2020-11-12 12:52:14,40.0
669.0,1.4,,734683,-8.0,1010.2,46.2,16.8,22.0,71.6,2020-11-12 13:02:15,40.0
669.0,1.4,,734683,-8.0,1010.1,46.3,16.8,22.1,71.8,2020-11-12 13:12:16,40.0
669.0,1.4,,734683,-8.0,1009.7,46.0,16.8,22.0,71.6,2020-11-12 13:22:17,33.0
692.0,1.4,,734683,-8.0,1009.3,46.1,16.8,22.0,71.6,2020-11-12 13:32:18,44.0
669.0,1.4,,734683,-8.0,1009.4,45.9,16.8,22.0,71.6,2020-11-12 13:42:18,40.0
665.0,1.4,,734683,-8.0,1009.1,46.3,16.8,22.0,71.6,2020-11-12 13:52:19,40.0
675.0,1.4,,734683,-8.0,1009.0,45.9,16.8,22.1,71.8,2020-11-12 14:02:20,41.0
646.0,1.4,,734683,-8.0,1008.7,45.9,16.7,22.0,71.6,2020-11-12 14:12:21,37.0
641.0,1.4,,734683,-8.0,1008.4,45.8,16.6,22.0,71.6,2020-11-12 14:22:22,36.0
637.0,1.4,,734683,-8.0,1008.3,45.7,16.6,21.9,71.4,2020-11-12 14:32:23,36.0
637.0,1.4,,734683,-8.0,1008.3,46.0,16.7,22.0,71.6,2020-11-12 14:42:24,36.0
612.0,1.4,,734683,-8.0,1008.2,45.8,16.6,22.0,71.6,2020-11-12 14:52:24,32.0
669.0,1.4,,734683,-8.0,1008.1,45.7,16.6,22.0,71.6,2020-11-12 15:02:25,40.0
709.0,1.4,,734683,-8.0,1008.1,45.7,16.6,21.9,71.4,2020-11-12 15:12:26,47.0
881.0,1.4,,734683,-8.0,1007.9,39.5,16.5,21.7,71.1,2020-11-12 15:22:27,73.0
1107.0,1.3,,734683,-8.0,1007.7,41.1,16.5,21.3,70.3,2020-11-12 15:32:28,107.0
1057.0,1.3,,734683,-8.0,1007.5,43.7,16.5,21.4,70.5,2020-11-12 15:42:29,100.0
1002.0,1.3,,734683,-8.0,1007.4,44.7,16.6,21.6,70.9,2020-11-12 15:52:30,91.0
957.0,1.3,,734683,-8.0,1007.3,45.1,16.5,21.7,71.1,2020-11-12 16:02:31,84.0
957.0,1.3,,734683,-8.0,1007.1,45.4,16.4,21.8,71.2,2020-11-12 16:12:32,84.0
935.0,1.3,,734683,-8.0,1007.1,45.7,16.4,21.9,71.4,2020-11-12 16:22:32,81.0
907.0,1.3,,734683,-8.0,1006.9,45.9,16.4,22.0,71.6,2020-11-12 16:32:33,77.0
881.0,1.3,,734683,-8.0,1006.7,46.1,16.4,21.9,71.4,2020-11-12 16:42:34,73.0
863.0,1.3,,734683,-8.0,1006.3,46.1,16.4,22.0,71.6,2020-11-12 16:52:35,70.0
792.0,1.3,,734683,-8.0,1006.2,46.2,16.4,22.1,71.8,2020-11-12 17:02:36,59.0
827.0,1.3,,734683,-8.0,1006.1,46.3,16.4,22.1,71.8,2020-11-12 17:12:37,65.0
811.0,1.3,,734683,-8.0,1006.0,46.4,16.4,22.1,71.8,2020-11-12 17:22:38,62.0
811.0,1.3,,734683,-8.0,1005.7,46.3,16.4,22.2,72.0,2020-11-12 17:32:39,62.0
833.0,1.3,,734683,-8.0,1005.5,46.4,16.4,22.2,72.0,2020-11-12 17:42:40,65.0
833.0,1.3,,734683,-8.0,1005.2,46.6,16.4,22.3,72.1,2020-11-12 17:52:40,65.0
833.0,1.4,,734683,-8.0,1005.1,46.7,16.5,22.2,72.0,2020-11-12 18:02:41,65.0
833.0,1.4,,734683,-8.0,1004.9,46.7,16.5,22.2,72.0,2020-11-12 18:12:42,65.0
811.0,1.4,,734683,-8.0,1004.7,46.8,16.5,22.2,72.0,2020-11-12 18:22:43,62.0
754.0,1.3,,734683,-8.0,1004.7,47.2,16.4,22.0,71.6,2020-11-12 18:33:05,53.0
754.0,1.4,,734683,-8.0,1004.6,47.1,16.5,22.2,72.0,2020-11-12 18:43:15,53.0
408.0,1.3,,734683,-8.0,1004.4,47.4,16.3,22.0,71.6,2020-11-12 18:53:16,1.0
481.0,1.4,,734683,-8.0,1004.2,47.2,16.3,22.2,72.0,2020-11-12 19:03:17,12.0
464.0,1.4,,734683,-8.0,1004.1,47.4,16.3,22.1,71.8,2020-11-12 19:13:18,9.0
486.0,1.4,,734683,-8.0,1004.0,47.3,16.2,22.1,71.8,2020-11-12 19:23:19,13.0
464.0,1.4,,734683,-8.0,1003.9,47.5,16.2,22.0,71.6,2020-11-12 19:33:20,9.0
481.0,1.3,,734683,-8.0,1003.7,47.6,16.1,22.1,71.8,2020-11-12 19:43:21,12.0
481.0,1.3,,734683,-8.0,1003.5,47.8,15.9,22.1,71.8,2020-11-12 19:53:22,12.0
436.0,1.4,,734683,-8.0,1003.3,47.9,15.9,22.1,71.8,2020-11-12 20:03:23,5.0
488.0,1.4,,734683,-8.0,1003.1,47.9,15.9,22.1,71.8,2020-11-12 20:13:24,13.0
476.0,1.4,,734683,-8.0,1002.9,48.3,15.8,21.9,71.4,2020-11-12 20:23:25,11.0
481.0,1.4,,734683,-8.0,1002.7,48.5,15.8,21.9,71.4,2020-11-12 20:33:26,12.0
500.0,1.4,,734683,-8.0,1002.6,48.5,15.7,21.9,71.4,2020-11-12 20:43:27,15.0
442.0,1.4,,734683,-8.0,1002.4,48.6,15.6,21.9,71.4,2020-11-12 20:53:28,6.0
548.0,1.4,,734683,-8.0,1002.2,48.6,15.6,21.9,71.4,2020-11-12 21:03:29,22.0
514.0,1.3,,734683,-8.0,1002.1,48.8,15.5,21.8,71.2,2020-11-12 21:13:30,17.0
533.0,1.3,,734683,-8.0,1001.9,48.6,15.3,21.9,71.4,2020-11-12 21:23:31,20.0
524.0,1.3,,734683,-8.0,1001.6,48.6,15.4,21.9,71.4,2020-11-12 21:33:32,18.0
524.0,1.3,,734683,-8.0,1001.5,48.5,15.2,22.1,71.8,2020-11-12 21:43:33,18.0
495.0,1.3,,734683,-8.0,1001.3,48.7,15.1,21.9,71.4,2020-11-12 21:53:34,14.0
495.0,1.3,,734683,-8.0,1001.0,48.9,15.2,21.8,71.2,2020-11-12 22:03:35,14.0
460.0,1.3,,734683,-8.0,1000.6,49.2,15.1,21.6,70.9,2020-11-12 22:13:36,9.0
400.0,1.3,,734683,-8.0,1000.4,49.5,15.1,21.5,70.7,2020-11-12 22:23:36,0.0
987.0,1.2,,734683,-8.0,999.9,50.4,14.6,21.7,71.1,2020-11-12 22:33:38,89.0
868.0,1.1,,734683,-8.0,999.6,48.6,42.1,22.5,72.5,2020-11-12 22:43:39,71.0
765.0,46.0,,734683,-8.0,999.3,48.3,52.0,22.7,72.9,2020-11-12 22:53:40,55.0
649.0,32.4,,734683,-8.0,999.1,49.9,48.9,22.2,72.0,2020-11-12 23:03:41,37.0
627.0,32.4,,734683,-8.0,998.7,51.7,48.7,21.5,70.7,2020-11-12 23:13:42,34.0
545.0,32.4,,734683,-8.0,998.4,52.3,48.7,21.4,70.5,2020-11-12 23:23:43,22.0
